Symbol,ceiling,floor,ref_price,prior_close_price,match_price,match_vol,accumulated_volume,accumulated_value,avg_match_price,highest,lowest,foreign_buy_volume,foreign_sell_volume,current_room,total_room,total_accumulated_value,total_accumulated_volume,reference_price
LPB,35600,31000,33300,33300,33600,180200,1803200,60417,33505.434782608696,33700,33350,212700,4700,112671290,127880820,60417.89999999994,18032.0,33300.0
LM8,14950,13050,14000,14000,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,14300.0
LIX,36400,31700,34050,34050,34150,2000,37300,1275,34182.30563002681,34300,34050,500,18700,29868358,32400000,1275.05,373.0,34050.0
LHG,37950,33050,35500,35500,36000,4000,80700,2899,35923.17224287485,36250,35450,2200,0,15457707,24505884,2899.3249999999985,807.0,35500.0
LGL,2700,2360,2530,2530,2500,10000,21400,53,2502.8504672897193,2550,2480,0,0,24666351,25750000,53.56099999999999,214.0,2530.0
LGC,64200,55800,60000,60000,62000,500,500,31,62000.0,62000,62000,0,500,7753611,94498834,31.0,5.0,60000.0
LEC,6170,5370,5770,5770,0,0,0,0,0.0,0,0,0,0,12785868,12789000,0.0,0.0,0.0
LDG,2080,1820,1950,1950,1970,47000,1256600,2448,1948.113958300175,1980,1940,300,1200,125716590,128486292,2448.7819999999992,12566.0,1950.0
LCG,11400,9960,10700,10700,10850,8200,1390300,15095,10857.368913184206,10950,10750,0,50400,93481044,97545585,15095.07999999993,13903.0,10700.0
LBM,29400,25600,27500,27500,27500,1500,4700,127,27021.27659574468,27550,26850,1800,200,13842456,20000000,127.965,47.0,27500.0
LAF,18000,15700,16850,16850,16800,100,1700,28,16658.823529411766,17000,16550,0,0,7144734,7461729,28.32,17.0,16850.0
L10,27600,24000,25800,25800,0,0,0,0,0.0,0,0,0,0,4751957,4846100,0.0,0.0,24200.0
KSB,19950,17350,18650,18650,19200,93900,1216300,23209,19081.641042505962,19250,18850,27500,9500,52548525,56241760,23209.195000000014,12163.0,18650.0
KPF,2090,1830,1960,1960,1890,19400,946700,1750,1848.5264603359037,1960,1830,0,0,29742524,29824948,1750.3529999999967,9467.0,1960.0
KOS,40400,35200,37800,37800,38000,1700,314300,11907,37884.18708240535,38000,37800,4700,0,105602209,106075854,11907.569999999982,3143.0,37800.0
KMR,3440,3000,3220,3220,3210,1000,29100,93,3195.8762886597938,3230,3190,0,0,21410421,56881443,93.462,291.0,3220.0
KHP,10700,9300,10000,10000,9990,600,97300,971,9979.445015416239,10050,9860,0,0,0,0,971.2620000000003,973.0,10000.0
KHG,5550,4830,5190,5190,5190,307000,1885800,9769,5180.294835083254,5210,5160,130800,0,218262304,220223250,9769.924999999981,18858.0,5190.0
KDH,40100,34900,37500,37500,37700,192000,1162000,43734,37636.8330464716,37800,37500,92500,3800,111226486,454701857,43734.12499999982,11620.0,37500.0
KDC,54400,47350,50900,50900,50800,20100,586300,29729,50706.12314514753,50900,50500,17400,11300,82419615,144903158,29729.820000000007,5863.0,50900.0
KBC,29600,25800,27700,27700,28150,113100,6006500,170413,28371.43094980438,28750,27950,508500,750300,218237142,376126331,170413.59000000285,60065.0,27700.0
JVC,3530,3070,3300,3300,3300,11900,136700,450,3291.880029261156,3310,3280,0,4000,53456016,55125083,450.76299999999986,1367.0,3300.0
ITD,13050,11350,12200,12200,12550,10000,32800,405,12347.560975609756,12600,12200,0,3300,11723937,12021459,405.1,328.0,12200.0
ITC,11550,10050,10800,10800,11050,13500,155600,1698,10912.596401028277,11100,10800,0,300,0,0,1698.815,1556.0,10800.0
ITA,2510,2190,2350,2350,0,0,0,0,0.0,0,0,0,0,456139279,459847167,0.0,0.0,0.0
IMP,51000,44450,47750,47750,47100,4500,101800,4803,47180.74656188605,47750,47000,10700,800,39581152,115532071,4803.954999999996,1018.0,47750.0
ILB,35200,30600,32900,32900,32700,1600,3200,102,31875.0,32700,31100,2000,0,10593300,12006100,102.89,32.0,32900.0
IJC,14350,12550,13450,13450,13450,74100,577100,7748,13425.749436839369,13500,13350,0,17000,167296381,185096708,7748.779999999999,5771.0,13450.0
IDI,9730,8470,9100,9100,9160,40200,484000,4424,9140.495867768595,9180,9100,0,0,131624180,133854607,4424.578000000002,4840.0,9100.0
ICT,12500,10900,11700,11700,11700,1300,13100,152,11657.633587786262,11700,11650,0,0,32013448,32185000,152.71500000000003,131.0,11700.0
HVX,2690,2350,2520,2520,2540,600,11800,30,2542.3728813559323,2680,2540,0,0,19189601,19580401,30.522,118.0,2520.0
HVN,21800,19000,20400,20400,21050,78900,1517900,31854,20985.572172079846,21200,19100,603400,8000,494861002,664318252,31854.93500000003,15179.0,20400.0
HVH,8820,7680,8250,8250,8250,11500,195600,1616,8261.758691206544,8310,8210,0,0,19570532,19915966,1616.1239999999998,1956.0,8250.0
HUB,18850,16450,17650,17650,17600,400,15800,277,17581.01265822785,17700,17550,0,0,0,0,277.78000000000003,158.0,17650.0
HU1,6960,6060,6510,6510,0,0,0,0,0.0,0,0,0,0,4997899,5000000,0.0,0.0,6100.0
HTV,10450,9120,9800,9800,0,0,0,0,0.0,0,0,0,0,5647490,6420960,0.0,0.0,9880.0
HTN,8990,7830,8410,8410,8230,16500,446400,3686,8257.168458781362,8380,8200,300,1800,42822602,43667041,3686.6679999999965,4464.0,8410.0
HTL,23100,20100,21600,21600,21600,100,5700,123,21630.701754385962,21750,21600,0,0,2245261,5880000,123.29499999999999,57.0,21600.0
HTI,17050,14850,15950,15950,16000,100,100,1,16000.0,16000,16000,0,0,8610589,12474600,1.6,1.0,15950.0
HTG,47050,40950,44000,44000,44800,2300,36800,1649,44809.782608695656,45200,44200,0,0,0,0,1649.0949999999998,368.0,44000.0
HT1,12550,10950,11750,11750,11750,50300,728600,8488,11649.73922591271,11750,11600,3900,250000,177916189,186979056,8488.984999999944,7286.0,11750.0
HSL,4760,4140,4450,4450,4470,200,58800,261,4438.775510204082,4470,4400,0,0,18172238,18898007,261.5729999999999,588.0,4450.0
HSG,22800,19900,21350,21350,21300,566600,11710000,250784,21416.225448334757,21600,21250,60900,855800,232473154,301831331,250784.0700000016,117100.0,21350.0
HRC,52700,45850,49300,49300,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0
HQC,3500,3060,3280,3280,3300,107600,1752200,5782,3299.85161511243,3320,3280,0,0,285786636,288300000,5782.727999999995,17522.0,3280.0
HPX,5310,4630,4970,4970,4950,108100,902100,4461,4945.128034585966,4990,4930,0,1100,148667512,149042604,4461.726999999999,9021.0,4970.0
HPG,28800,25100,26950,26950,27500,2803000,41613700,1137385,27331.984418592914,27500,27050,11051412,2390801,1708338873,3134162598,1137385.3699999305,416137.0,26950.0
HNA,26950,23450,25200,25200,25400,100,1600,42,26250.0,26900,25400,0,0,0,0,42.47,16.0,25200.0
HMC,12050,10550,11300,11300,11300,600,32400,361,11141.975308641975,11350,10900,0,0,0,0,361.145,324.0,11300.0
HII,5110,4450,4780,4780,4780,26800,69900,334,4778.254649499285,4850,4770,0,0,36242694,36831508,334.848,699.0,4780.0
HID,2910,2530,2720,2720,2740,2200,46000,125,2717.391304347826,2850,2710,0,0,37171927,37614865,125.12800000000001,460.0,2720.0
HHV,12700,11100,11900,11900,12050,164700,4189000,50651,12091.429935545477,12200,11950,13400,700,177359877,211805208,50651.80000000011,41890.0,11900.0
HHS,8630,7510,8070,8070,8010,63600,1175400,9454,8043.219329589927,8170,8000,45800,200000,165194347,183992984,9454.933000000015,11754.0,8070.0
HHP,9950,8650,9300,9300,9300,30000,113800,1056,9279.437609841827,9320,9200,0,0,36506475,42411628,1056.0459999999994,1138.0,9300.0
HDG,29550,25750,27650,27650,27850,92900,1840800,51123,27772.164276401563,27850,27650,6500,19200,119412289,168165764,51123.21499999984,18408.0,27650.0
HDC,26650,23250,24950,24950,25400,62300,1498700,37784,25211.183025288585,25450,25000,68000,34400,71188912,75996611,37784.495000000046,14987.0,24950.0
HDB,29100,25300,27200,27200,27000,421800,11084500,299835,27049.934593351078,27250,26900,664700,4392300,40621565,585526426,299835.49000000424,110845.0,27200.0
HCM,32700,28500,30600,30600,30650,275000,8226100,250462,30447.235020240456,30850,30200,911500,439200,14137986,345357650,250462.5900000009,82261.0,30600.0
HCD,10650,9300,9990,9990,9920,5300,57400,570,9930.313588850175,9990,9920,0,5600,0,0,570.3240000000004,574.0,9990.0
HAX,17400,15200,16300,16300,16300,20900,468900,7645,16304.116016208147,16500,16200,40000,121400,34877705,53719840,7645.040000000019,4689.0,16300.0
HAS,8880,7720,8300,8300,0,0,0,0,0.0,0,0,0,0,2693001,3920000,0.0,0.0,8390.0
HAR,3830,3330,3580,3580,3540,7700,49400,175,3542.5101214574897,3600,3520,0,100,49542888,49661549,175.582,494.0,3580.0
HAP,4480,3900,4190,4190,4220,7000,89100,373,4186.307519640853,4220,4160,0,1800,51955199,54437908,373.67500000000007,891.0,4190.0
HAH,44350,38550,41450,41450,42100,126700,4205700,176361,41933.80412297596,42300,41500,146100,52400,25034211,36402927,176361.87000000133,42057.0,41450.0
HAG,11650,10150,10900,10900,11050,204000,4254400,47121,11075.827378713802,11150,11000,49400,89400,493671675,518159294,47121.30000000019,42544.0,10900.0
GVR,37500,32600,35050,35050,35650,84400,1840800,65272,35458.49630595393,35650,35250,37005,20400,500058367,520000000,65272.06000000022,18408.0,35050.0
GTA,11150,9720,10450,10450,10450,1000,1200,12,10450.0,10450,10450,0,0,5080916,5096000,12.54,12.0,10450.0
GSP,13850,12050,12950,12950,12900,1100,93800,1208,12878.464818763327,13000,12800,0,0,0,0,1208.3549999999998,938.0,12950.0
GMH,8940,7780,8360,8360,8100,1100,10100,81,8102.376237623764,8340,8100,100,0,8134200,8250000,81.83400000000002,101.0,8360.0
GMD,80500,70100,75300,75300,75500,46200,332500,25149,75636.09022556391,76000,75300,548000,552800,1617660,152138608,25149.9799999999,3325.0,75300.0
GMC,8560,7440,8000,8000,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,8000.0
GIL,31350,27250,29300,29300,29450,10800,200700,5893,29362.232187344296,29450,29300,0,0,33799801,34975000,5893.79,2007.0,29300.0
GEX,22250,19350,20800,20800,20950,323200,3032700,63443,20919.64256273288,21000,20800,6300,14300,361590043,429714896,63443.23499999984,30327.0,20800.0
GEG,12300,10700,11500,11500,11650,16400,543300,6320,11632.615497883306,11700,11450,0,600,18817257,211254185,6320.454999999998,5433.0,11500.0
GEE,34750,30250,32500,32500,32600,1200,10500,342,32658.09523809524,32700,32600,0,0,149938700,150000000,342.91,105.0,32500.0
GDT,29600,25800,27700,27700,27850,100,7500,206,27466.666666666668,27850,27400,0,1600,8622430,10869346,206.99,75.0,27700.0
GAS,77600,67600,72600,72600,72700,7600,547200,39690,72532.8947368421,72900,72300,12460,77648,1082874998,1125402525,39690.13000000008,5472.0,72600.0
FUEVN100,19290,16770,18030,18030,18200,200,55800,1009,18082.437275985663,18200,18030,33800,9100,25951950,29300000,1009.5689999999998,558.0,18030.0
FUEVFVND,35790,31110,33450,33450,34250,11700,568700,19016,33437.664849657114,34250,33350,738800,753200,21948716,387000000,19016.53499999999,5687.0,33450.0
FUESSVFL,23550,20470,22010,22010,22200,500,437000,9647,22075.514874141878,22200,21910,100700,217000,10889099,27700000,9647.651000000005,4370.0,22010.0
FUESSV50,21400,18600,20000,20000,20230,500,19800,400,20202.0202020202,20250,20120,18300,300,4254601,6400000,400.365,198.0,20000.0
FUESSV30,17800,15480,16640,16640,16990,100,2200,36,16771.363636363636,16990,16630,100,200,6777670,10300000,36.897,22.0,16640.0
FUEMAVND,14980,13020,14000,14000,14070,100,400,5,14055.0,14090,14030,0,400,2253500,31700000,5.622,4.0,14000.0
FUEMAV30,17230,14990,16110,16110,16290,300,500,8,16262.0,16290,16210,300,0,2487503,24100000,8.131,5.0,16110.0
FUEKIVND,13440,11700,12570,12570,12670,100,100,1,12670.0,12670,12670,100,100,116300,8500000,1.267,1.0,12570.0
FUEKIVFS,13990,12170,13080,13080,13240,100,600,7,13106.666666666666,13240,13080,100,500,3115900,24400000,7.864,6.0,13080.0
FUEKIV30,9520,8280,8900,8900,9100,100,2000,18,9000.0,9100,9000,1800,200,6273800,185300000,18.046,20.0,8900.0
FUEIP100,9200,8000,8600,8600,0,0,0,0,0.0,0,0,0,0,5283200,5400000,0.0,0.0,8600.0
FUEFCV50,13170,11450,12310,12310,12190,200,5200,63,12183.461538461537,12190,12180,0,0,5596675,5700000,63.35399999999999,52.0,12310.0
FUEDCMID,12890,11210,12050,12050,12070,100,80500,969,12037.267080745341,12070,12020,73800,3100,4835300,30500000,969.9319999999999,805.0,12050.0
FUCVREIT,6400,5580,5990,5990,5990,1100,1500,8,5990.0,5990,5990,300,0,2357080,2450000,8.985,15.0,5990.0
FUCTVGF4,16150,14050,15100,15100,0,0,0,0,0.0,0,0,0,0,9829400,9829400,0.0,0.0,0.0
FUCTVGF3,16250,14150,15200,15200,0,0,0,0,0.0,0,0,0,0,9751392,9751392,0.0,0.0,0.0
FTS,47500,41300,44400,44400,44400,143400,1867500,82687,44276.840696117804,44850,44000,92107,44340,212776128,305919366,82687.59500000054,18675.0,44400.0
FRT,189300,164700,177000,177000,177100,153900,520600,91715,176171.72493276987,177100,174800,215800,50701,15863531,66758770,91715.67000000003,5206.0,177000.0
FPT,143100,124500,133800,133800,135400,105300,2619900,354277,135225.39028207184,135800,134300,1042150,507600,38954185,715619552,354277.23999999533,26199.0,133800.0
FMC,50500,43950,47250,47250,47250,100,36300,1721,47410.46831955923,47650,46800,0,0,12383049,32694444,1721.93,363.0,47250.0
FIT,4600,4000,4300,4300,4260,46100,224200,957,4268.510258697592,4320,4250,0,0,0,0,957.0269999999997,2242.0,4300.0
FIR,6490,5650,6070,6070,6030,23700,251200,1518,6042.993630573248,6130,5980,0,10200,31993671,32122640,1518.323,2512.0,6070.0
FDC,17100,14900,16000,16000,17100,100,3800,64,16842.105263157893,17100,14900,0,0,19308158,19314994,64.10000000000001,38.0,16000.0
FCN,13900,12100,13000,13000,13000,24400,200700,2615,13029.397110114598,13150,12950,0,0,29470795,78719502,2615.505000000003,2007.0,13000.0
FCM,3520,3060,3290,3290,3290,700,4000,13,3259.250000000001,3290,3250,0,0,20771771,22098984,13.037000000000003,40.0,3290.0
EVG,7250,6310,6780,6780,6810,43500,1219100,8276,6788.6145517184805,6810,6720,0,0,104640727,105472419,8276.015999999998,12191.0,6780.0
EVF,12450,10850,11650,11650,11700,224200,2546200,29591,11621.632236273663,11700,11550,103200,9300,101117577,105637243,29591.08,25462.0,11650.0
EVE,11950,10450,11200,11200,11200,1300,11500,128,11130.434782608696,11200,11100,1500,100,15606575,41979773,128.00499999999997,115.0,11200.0
ELC,25850,22550,24200,24200,24450,17500,212700,5181,24358.251057827925,24850,24000,10800,4100,38756616,40812137,5181.404999999998,2127.0,24200.0
EIB,20150,17550,18850,18850,19200,667800,9211500,175298,19030.342506649296,19250,18850,1234200,20400,510535946,560090574,175298.61499999996,92115.0,18850.0
E1VFVN30,25140,21860,23500,23500,23720,4900,302500,7130,23570.247933884297,23720,23430,207600,4200,36154218,305300000,7130.500000000001,3025.0,23500.0
DXV,4010,3490,3750,3750,3780,3000,3200,12,3780.6249999999995,3790,3780,0,0,4797250,4851000,12.097999999999999,32.0,3750.0
DXS,6030,5250,5640,5640,5660,3100,196400,1111,5656.822810590631,5700,5640,0,29300,184552850,289551562,1111.659000000001,1964.0,5640.0
DXG,16300,14200,15250,15250,15450,303500,6171500,95097,15409.05776553512,15500,15250,7100,265877,230105807,361225460,95097.58999999908,61715.0,15250.0
DVP,80300,69900,75100,75100,75700,500,4700,356,75744.68085106384,76000,75200,800,0,13881618,19600000,356.03,47.0,75100.0
DTT,19150,16650,17900,17900,0,0,0,0,0.0,0,0,0,0,3980883,3994391,0.0,0.0,17900.0
DTL,13150,11450,12300,12300,12500,100,200,2,12549.999999999998,12600,12500,0,0,30103150,30103445,2.51,2.0,12300.0
DTA,4370,3810,4090,4090,3930,1000,9000,35,3978.777777777778,4050,3900,0,0,8813813,8849317,35.809,90.0,4090.0
DSN,59100,51500,55300,55300,55000,500,6300,346,55022.22222222222,55200,55000,0,250,3990938,5920674,346.64,63.0,55300.0
DSE,27600,24000,25800,25800,25950,3000,224800,5811,25849.64412811388,26000,25750,22800,0,286493433,330000000,5811.975000000001,2248.0,25800.0
DRL,65900,57300,61600,61600,61600,4800,10400,640,61602.884615384624,61900,61600,0,0,0,0,640.6700000000001,104.0,61600.0
DRH,2030,1770,1900,1900,0,0,0,0,0.0,0,0,0,0,61043109,62176933,0.0,0.0,0.0
DRC,31000,27000,29000,29000,29400,15500,469100,13770,29354.082285227032,29650,29000,18100,3500,45728085,58208376,13770.77000000003,4691.0,29000.0
DQC,14200,12400,13300,13300,13250,2400,10200,135,13235.29411764706,13500,13200,0,300,16625832,16836113,135.12999999999997,102.0,13300.0
DPR,45900,39900,42900,42900,43300,24900,512800,22092,43081.1232449298,43300,42850,13900,9600,39006378,43442966,22092.059999999998,5128.0,42900.0
DPM,37200,32400,34800,34800,35300,184300,1675600,58775,35076.98734781571,35300,34800,13300,22900,159666991,191786000,58775.774999999834,16756.0,34800.0
DPG,57200,49800,53500,53500,54500,37800,686400,37296,54335.66433566433,55000,53400,0,2900,26488681,30869781,37296.409999999974,6864.0,53500.0
DMC,71600,62400,67000,67000,67000,100,2300,154,67000.0,67000,67000,2000,0,15085999,34727465,154.1,23.0,67000.0
DLG,1920,1680,1800,1800,1820,17500,562300,1017,1808.6430730926552,1830,1800,300,3600,142791075,146661762,1017.8800000000006,5623.0,1800.0
DIG,22750,19850,21300,21300,21400,504000,5099700,109485,21468.909935878582,21650,21300,3300,24030,269148424,298827477,109485.61499999954,50997.0,21300.0
DHM,9190,7990,8590,8590,8500,1000,15500,131,8451.612903225807,8590,8450,0,0,0,0,131.737,155.0,8590.0
DHG,113600,98800,106200,106200,107000,3800,79400,8497,107015.11335012595,107300,106300,45300,1100,60494907,130746071,8497.81,794.0,106200.0
DHC,39800,34600,37200,37200,37250,3200,63900,2381,37261.345852895145,37400,37200,6000,9086,8729276,40246524,2381.8100000000004,639.0,37200.0
DHA,43300,37700,40500,40500,40400,6000,26400,1066,40378.78787878788,40550,40300,0,5000,5785255,7408773,1066.9750000000001,264.0,40500.0
DGW,48000,41800,44900,44900,45500,113700,781300,35319,45205.42685268143,45500,44900,77200,312100,50978379,106486882,35319.42000000001,7813.0,44900.0
DGC,121800,106000,113900,113900,115000,212100,1177300,135008,114675.95345281577,115400,113700,103200,47356,117115152,186091850,135008.05999999976,11773.0,113900.0
DCM,40150,34950,37550,37550,38250,354800,2567100,97582,38012.54333683923,38250,37600,140500,4100,219467761,259406000,97582.70500000042,25671.0,37550.0
DCL,26950,23450,25200,25200,25200,4100,151300,3799,25109.054857898216,25400,24800,0,500,0,0,3799.63,1513.0,25200.0
DC4,11400,9960,10700,10700,10900,1700,207900,2257,10856.180856180856,11000,10700,0,10300,28574968,28874633,2257.0899999999992,2079.0,10700.0
DBT,13250,11550,12400,12400,12400,100,5800,71,12241.379310344828,12400,12000,0,0,0,0,71.79,58.0,12400.0
DBD,51600,44950,48300,48300,49000,10900,515700,25330,49117.70409152608,50800,48050,13700,58250,80665301,93593847,25330.26500000007,5157.0,48300.0
DBC,31350,27250,29300,29300,30200,829300,13380200,400122,29904.03730885936,30200,29250,2196300,20500,125060911,163987881,400122.0550000032,133802.0,29300.0
DAT,8560,7440,8000,8000,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,8020.0
DAH,3440,3000,3220,3220,3200,100,73000,231,3164.3835616438355,3220,3150,0,0,0,0,231.80700000000004,730.0,3220.0
DAG,1530,1330,1430,1430,0,0,0,0,0.0,0,0,0,0,29032771,29553914,0.0,0.0,0.0
D2D,48200,41900,45050,45050,45750,5400,266900,12110,45372.79880104908,46000,44900,7110,0,14982869,15152379,12110.380000000003,2669.0,45050.0
CVT,27800,24200,26000,26000,0,0,0,0,0.0,0,0,0,0,18171728,18345443,0.0,0.0,26450.0
CVRE2404,630,10,10,10,10,600,20700,0,10.000000000000007,10,10,0,0,13000000,13000000,0.20700000000000013,207.0,10.0
CVRE2403,660,10,40,40,30,800,520500,20,38.42459173871278,50,30,0,0,11000000,11000000,20.886999999999997,5205.0,40.0
CVRE2402,600,10,290,290,280,25700,296700,85,286.48466464442197,300,280,13000,0,15000000,15000000,85.19600000000003,2967.0,290.0
CVRE2401,580,10,270,270,270,5200,103700,27,260.36644165863066,280,260,0,0,9990000,10000000,27.535,1037.0,270.0
CVRE2320,710,10,90,90,100,4100,157000,14,89.171974522293,100,80,0,0,3000000,3000000,14.161,1570.0,90.0
CVRE2315,0,0,10,10,0,0,0,0,0.0,0,0,0,0,25000000,25000000,0.0,0.0,10.0
CVPB2406,1250,10,550,550,600,14000,990900,570,575.2346351801393,610,540,0,0,27000000,27000000,570.06,9909.0,550.0
CVPB2405,1160,10,460,460,520,62500,666000,339,509.009009009009,540,470,0,0,30000000,30000000,339.626,6660.0,460.0
CVPB2404,980,10,280,280,310,18800,999700,306,306.09182754826446,360,270,0,0,30000000,30000000,306.45999999999987,9997.0,280.0
CVPB2403,2050,650,1350,1350,1420,100,933000,1281,1372.9903536977492,1420,1330,0,0,6900000,7000000,1281.5269999999998,9330.0,1350.0
CVPB2402,1670,270,970,970,1020,100,865500,859,992.4898902368573,1050,960,0,0,7000000,7000000,859.165,8655.0,970.0
CVPB2401,2020,560,1290,1290,1350,100,447200,588,1314.8479427549196,1400,1280,0,0,9000000,9000000,588.7250000000001,4472.0,1290.0
CVPB2319,1310,10,540,540,560,2200,278200,163,585.9094176851186,600,530,233200,44900,1111400,2000000,163.191,2782.0,540.0
CVPB2315,400,10,150,150,160,28100,1621600,245,151.0853478046374,160,140,0,0,50000000,50000000,245.4389999999999,16216.0,150.0
CVNM2404,1360,10,150,150,120,69600,258800,35,135.23956723338486,190,120,0,7900,19763600,20000000,35.468000000000025,2588.0,150.0
CVNM2403,1490,10,280,280,270,28000,326400,92,281.8627450980392,330,260,0,0,20000000,20000000,92.25700000000009,3264.0,280.0
CVNM2402,1140,10,540,540,500,600,42600,23,539.906103286385,580,500,0,0,7000000,7000000,23.871,426.0,540.0
CVNM2401,2030,830,1430,1430,1430,10000,294100,417,1417.8850731043863,1460,1400,0,0,7630000,8000000,417.1059999999999,2941.0,1430.0
CVNM2315,1580,10,350,350,350,138400,1063900,385,361.87611617633235,380,350,978000,85800,1366700,3000000,385.074,10639.0,350.0
CVNM2311,820,10,330,330,300,23100,293600,90,306.53950953678475,400,300,0,0,11991600,12000000,90.03999999999996,2936.0,330.0
CVIC2403,720,10,10,10,0,0,0,0,0.0,0,0,0,0,25000000,25000000,0.0,0.0,10.0
CVIC2402,890,10,180,180,190,4000,589300,108,183.26828440522655,200,180,0,0,23000000,23000000,108.73599999999995,5893.0,180.0
CVIC2401,1100,10,390,390,460,1100,378200,149,393.9714436805923,460,390,0,0,7000000,7000000,149.024,3782.0,390.0
CVIC2314,910,10,340,340,330,2000,33500,11,338.50746268656724,340,330,0,0,3000000,3000000,11.340000000000002,335.0,340.0
CVIC2309,0,0,10,10,0,0,0,0,0.0,0,0,0,0,15000000,15000000,0.0,0.0,10.0
CVIB2404,890,10,130,130,120,4200,1129500,126,111.55378486055777,130,110,0,0,15000000,15000000,126.48100000000001,11295.0,130.0
CVIB2403,770,10,10,10,10,200,159000,1,9.999999999999982,10,10,0,0,18000000,18000000,1.5899999999999972,1590.0,10.0
CVIB2402,1640,120,880,880,830,70600,2627500,2178,828.9248334919124,860,820,0,0,9988000,10000000,2178.227999999999,26275.0,880.0
CVIB2305,770,250,510,510,500,1700,2578900,1274,494.00907363604637,520,490,0,0,25000000,25000000,1274.1380000000008,25789.0,510.0
CVHM2405,1170,10,450,450,550,29500,674300,353,523.5058579267388,560,470,0,0,25000000,25000000,353.441,6743.0,450.0
CVHM2404,1480,40,760,760,940,22900,3593200,3211,893.6324167872648,960,790,0,0,25000000,25000000,3211.4739999999993,35932.0,760.0
CVHM2403,1840,400,1120,1120,1130,3700,48000,54,1125.0,1150,1050,0,0,7000000,7000000,54.535000000000004,480.0,1120.0
CVHM2402,2090,650,1370,1370,1520,1700,258200,392,1518.2029434546862,1590,1400,0,0,7000000,7000000,392.7700000000001,2582.0,1370.0
CVHM2318,980,10,400,400,400,100,14500,4,275.86206896551727,400,240,0,0,3000000,3000000,4.976,145.0,400.0
CVHM2313,0,0,10,10,0,0,0,0,0.0,0,0,0,0,46000000,46000000,0.0,0.0,10.0
CTS,42600,37100,39850,39850,40200,44100,813600,32599,40067.600786627336,40500,39800,100000,0,71713296,72881772,32599.434999999994,8136.0,39850.0
CTR,137100,119300,128200,128200,133100,48900,759600,100100,131779.8841495524,135000,128500,90100,89400,45031624,56049080,100100.47000000035,7596.0,128200.0
CTPB2402,2570,1110,1840,1840,1820,22000,874400,1582,1809.2406221408967,1870,1770,0,0,6999900,7000000,1582.7309999999998,8744.0,1840.0
CTI,17250,15050,16150,16150,16150,3900,324900,5276,16238.842720837181,16400,16150,0,6200,30510038,30869998,5276.2349999999915,3249.0,16150.0
CTG,38250,33250,35750,35750,36100,207000,9143500,330706,36168.42565757095,36600,35700,1347800,3114900,182033278,1610997524,330706.9399999975,91435.0,35750.0
CTF,32700,28500,30600,30600,30800,7500,104700,3198,30544.412607449856,30800,30350,11700,35400,41107307,43804266,3198.094999999999,1047.0,30600.0
CTD,66300,57700,62000,62000,62400,24400,382900,23782,62110.211543483936,62400,61500,16100,11200,2372867,50780297,23782.240000000016,3829.0,62000.0
CTCB2402,1250,10,400,400,430,1300,1633200,647,396.1547881459711,440,360,0,0,20000000,20000000,647.1590000000002,16332.0,400.0
CTCB2310,0,0,1880,1880,0,0,0,0,0.0,0,0,0,0,23000000,23000000,0.0,0.0,1880.0
CSV,39550,34450,37000,37000,37550,30100,981900,36617,37291.98492718199,37550,37000,0,2250,53132543,55249955,36617.48000000002,9819.0,37000.0
CSTB2407,1240,80,660,660,710,10100,345100,235,680.9620399884092,750,650,0,0,27000000,27000000,235.7239999999999,3451.0,660.0
CSTB2406,2290,10,1120,1120,1200,22400,43000,51,1186.046511627907,1300,1130,0,0,18000000,18000000,51.43500000000001,430.0,1120.0
CSTB2405,2320,10,1150,1150,1260,5000,356200,445,1249.298147108366,1350,1110,0,0,15000000,15000000,445.05600000000015,3562.0,1150.0
CSTB2404,1970,810,1390,1390,1410,200000,685900,961,1401.0788744714973,1430,1380,0,0,15000000,15000000,961.15,6859.0,1390.0
CSTB2403,1770,610,1190,1190,1240,100,15100,18,1243.9735099337747,1260,1200,0,0,15000000,15000000,18.784,151.0,1190.0
CSTB2402,2830,1270,2050,2050,2050,10000,1709000,3550,2077.238150965477,2150,1990,0,0,10483500,10500000,3550.934000000002,17090.0,2050.0
CSTB2337,1300,640,970,970,1020,100,194300,199,1024.1893978383941,1050,980,0,0,10000000,10000000,199.462,1943.0,970.0
CSTB2333,2380,40,1210,1210,1210,100,902000,1047,1160.7538802660754,1210,1080,694800,199200,1677300,3000000,1047.9180000000001,9020.0,1210.0
CSTB2328,730,150,440,440,460,100,387800,179,461.57813305827744,480,430,0,0,50000000,50000000,179.43099999999998,3878.0,440.0
CSM,12300,10700,11500,11500,11500,2500,106100,1219,11489.161168708766,11550,11400,0,400,51098593,51813233,1219.81,1061.0,11500.0
CSHB2306,1160,380,770,770,750,5000,125300,101,806.0654429369513,890,450,0,0,2000000,2000000,101.016,1253.0,770.0
CRE,7270,6330,6800,6800,6790,34900,111600,756,6774.193548387097,6900,6750,0,0,213195077,231839267,756.5419999999998,1116.0,6800.0
CRC,7200,6260,6730,6730,6880,100,466300,3194,6849.667595968261,7000,6690,0,0,0,0,3194.509,4663.0,6730.0
